show_id,title,duration_minutes
s5816,Jim Gaffigan: Beyond the Pale,72.0
s5817,Jim Gaffigan: King Baby,71.0
s5818,Jim Gaffigan: Mr. Universe,77.0
s5819,Jim Gaffigan: Obsessed,70.0
s5820,David Cross: Making America Great Again!,73.0
s5821,Lavell Crawford: Can a Brother Get Some Love?,81.0
s5822,Children of God,63.0
s5825,Interview with a Serial Killer,45.0
s5827,Real Crime: Diamond Geezers,46.0
s5829,Tallulah,112.0
s5831,Rebirth,101.0
s5832,Tony Robbins: I Am Not Your Guru,117.0
s5833,Gridlocked,114.0
s5834,Brahman Naman,96.0
s5836,Jim Jefferies: Freedumb,87.0
s5838,X: Past Is Present,105.0
s5840,Sofía Niño de Rivera: Exposed,80.0
s5841,The Fundamentals of Caring,97.0
s5842,Ip Man 3,105.0
s5843,Bo Burnham: Make Happy,60.0
s5847,The Do-Over,109.0
s5848,Ali Wong: Baby Cobra,60.0
s5849,Special Correspondents,101.0
s5850,Team Foxcatcher,91.0
s5851,Patton Oswalt: Talking for Clapping,66.0
s5852,Belgica,127.0
s5853,Hush,82.0
s5855,Frank and Cindy,70.0
s5858,Kung Fu Panda: Secrets of the Scroll,23.0
s5859,He Never Died,97.0
s5860,Jimmy Carr: Funny Business,62.0
s5861,My Beautiful Broken Brain,84.0
s5862,Pee-wee's Big Holiday,90.0
s5865,"Crouching Tiger, Hidden Dragon: Sword of Destiny",101.0
s5866,Marvel Super Hero Adventures: Frost Fight!,74.0
s5869,Hannibal Buress: Comedy Camisado,68.0
s5873,Ricardo O'Farrill Abrazo Genial,92.0
s5874,Ip Man,107.0
s5875,Ip Man 2,108.0
s5876,Tom Segura: Mostly Stories,74.0
s5877,Marco Polo: One Hundred Eyes,29.0
s5879,Mike Epps: Don't Take It Personal,60.0
s5880,The Ridiculous 6,120.0
s5881,"Trailer Park Boys: Drunk, High and Unemployed: Live in Austin",74.0
s5882,A Very Murray Christmas,57.0
s5884,Naomi and Ely's No Kiss List,91.0
s5885,John Mulaney: The Comeback Kid,62.0
s5887,Manson Family Vacation,85.0
s5888,Walt Disney Animation Studios Short Films Collection,90.0
s5890,Results,105.0
s5891,Anthony Jeselnik: Thoughts and Prayers,59.0
s5892,Beasts of No Nation,137.0
s5893,Circle,86.0
s5894,Winter on Fire: Ukraine's Fight for Freedom,99.0
s5895,Anjelah Johnson: Not Fancy,64.0
s5897,Keith Richards: Under the Influence,82.0
s5898,Cowspiracy: The Sustainability Secret,90.0
s5899,6 Years,80.0
s5900,Demetri Martin: Live (At the Time),62.0
s5902,Tig,92.0
s5904,Creep,78.0
s5905,Chris Tucker Live,92.0
s5906,Ralphie May: Imperfectly Yours,69.0
s5907,"What Happened, Miss Simone?",103.0
s5908,Advantageous,92.0
s5910,The Perfect Dictatorship,143.0
s5911,Hot Girls Wanted,83.0
s5912,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),78.0
s5913,The Other One: The Long Strange Trip of Bob Weir,84.0
s5914,Chris D'Elia: Incorrigible,84.0
s5916,Aziz Ansari Live at Madison Square Garden,58.0
s5917,My Own Man,82.0
s5918,Ralphie May: Unruly,83.0
s5919,Virunga: Gorillas in Peril,29.0
s5920,Iliza Shlesinger: Freezing Hot,72.0
s5921,BoJack Horseman Christmas Special: Sabrina's Christmas Wish,26.0
s5922,Bill Burr: I'm Sorry You Feel That Way,81.0
s5925,Chelsea Peretti: One of the Greats,75.0
s5926,Virunga,100.0
s5927,E-Team,90.0
s5928,Wyatt Cenac: Brooklyn,68.0
s5929,Chelsea Handler: Uganda Be Kidding Me Live,71.0
s5930,Print the Legend,100.0
s5931,Mission Blue,94.0
s5932,The Battered Bastards of Baseball,80.0
s5933,From One Second to the Next,35.0
s5935,Mitt,93.0
s5936,The Square,105.0
s5937,Shrek the Musical,130.0
s5938,The Short Game,100.0
s5939,Aziz Ansari: Buried Alive,80.0
s5942,Being Elmo: A Puppeteer's Journey,76.0
s5943,A Stoning in Fulham County,95.0
s5944,Adam: His Song Continues,96.0
s5945,Hard Lessons,94.0
s5946,In Defense of a Married Man,94.0
s5947,Quiet Victory: The Charlie Wedemeyer Story,93.0
s5948,Strange Voices,96.0
s5949,The Ryan White Story,94.0
s5950,Too Young the Hero,94.0
s5951,Triumph of the Heart,93.0
s5952,Unspeakable Acts,95.0
s5953,Victim of Beauty,93.0
s5954,Joseph: King of Dreams,75.0
s5955,Even the Rain,103.0
s5956,Splatter,29.0
s5957,Just Another Love Story,104.0
s5958,To and From New York,81.0
s5959,9,80.0
s5960,21,123.0
s5961,187,119.0
s5962,706,118.0
s5963,1920,143.0
s5964,Oct-01,149.0
s5966,22-Jul,144.0
s5967,15-Aug,124.0
s5968,'89,87.0
s5969,​Goli Soda 2,128.0
s5970,​Maj Rati ​​Keteki,117.0
s5971,​Mayurakshi,100.0
s5972,(T)ERROR,84.0
s5973,#cats_the_mewvie,90.0
s5974,#Roxy,105.0
s5976,Ég man þig,106.0
s5977,Çok Filim Hareketler Bunlar,99.0
s5978,Æon Flux,93.0
s5980,1 Chance 2 Dance,89.0
s5981,1 Mile to You,105.0
s5982,"10,000 B.C.",109.0
s5983,100 Days Of Solitude,93.0
s5984,100 Years: One Woman's Fight for Justice,75.0
s5986,12 ROUND GUN,90.0
s5988,13 Cameras,90.0
s5989,13 Sins,93.0
s5990,13TH: A Conversation with Oprah Winfrey & Ava DuVernay,37.0
s5991,14 Blades,113.0
s5992,14 Cameras,89.0
s5993,16 Blocks,102.0
s5994,17 Again,102.0
s5995,1BR,90.0
s5996,1st Summoning,94.0
s5997,20 Feet From Stardom,91.0
s5998,2015 Dream Concert,107.0
s5999,2036 Origin Unknown,95.0
s6000,20th Century Women,119.0
s6001,21 & Over,93.0
s6003,2307: Winter's Dream,101.0
s6004,24 Hours to Live,93.0
s6005,"27, el club de los malditos",82.0
s6006,27: Gone Too Soon,70.0
s6007,28 Days,104.0
s6008,3 Deewarein,121.0
s6009,3 Generations,92.0
s6010,3 Heroines,124.0
s6011,3 Seconds Divorce,53.0
s6012,30 Days of Luxury,91.0
s6013,30 Minutes or Less,83.0
s6014,300 Miles to Heaven,93.0
s6015,42 Grams,81.0
s6016,4th Man Out,86.0
s6017,5 Cowok Jagoan,106.0
s6018,5 to 7,97.0
s6019,50 First Dates,99.0
s6020,50/50,100.0
s6021,5CM,126.0
s6022,6 Days,94.0
s6023,6-5=2,103.0
s6024,68 Kill,96.0
s6026,7 Din Mohabbat In,137.0
s6028,A Bad Moms Christmas,104.0
s6029,A Billion Colour Story,104.0
s6030,A Boy Called Po,94.0
s6031,A Bridge Too Far,176.0
s6032,A Clockwork Orange,137.0
s6033,A Dangerous Woman,101.0
s6034,A Family Affair,111.0
s6035,A Family Man,110.0
s6036,A Flying Jatt,142.0
s6037,A Glimpse Inside the Mind of Charles Swan III,86.0
s6039,A Gray State,93.0
s6040,A Haunted House,86.0
s6041,A Haunting at Silver Falls: The Return,80.0
s6042,A Holiday Engagement,92.0
s6043,A Kind of Murder,96.0
s6044,A Leaf of Faith,87.0
s6046,A Mission in an Old Movie,98.0
s6047,A Most Violent Year,125.0
s6048,A Murder in the Park,91.0
s6049,A new Capitalism,76.0
s6050,A Night at the Roxbury,82.0
s6051,A Noble Intention,111.0
s6052,A Patch of Fog,92.0
s6053,A Perfect Man,94.0
s6054,A Princess for Christmas,91.0
s6055,A Russell Peters Christmas,44.0
s6056,A Scandall,108.0
s6057,A Separation,123.0
s6058,A Serious Man,106.0
s6059,A Sort of Homecoming,89.0
s6060,A Tale of Love and Darkness,98.0
s6061,A Thin Line Between Love & Hate,108.0
s6062,A Thousand Words,92.0
s6063,A Walk to Remember,102.0
s6064,A Wednesday,103.0
s6065,A Week in Watts,91.0
s6066,A Wrinkle in Time,110.0
s6069,A.M.I.,77.0
s6070,A.X.L.,99.0
s6071,Aşk Tesadüfleri Sever,122.0
s6072,Aadu 2,150.0
s6073,Aajcha Divas Majha,126.0
s6074,Aarakshan,164.0
s6075,Aashayein,115.0
s6076,Aata Pita,133.0
s6077,Abby Sen,127.0
s6078,Abdo Mota,100.0
s6079,Abhinetri,131.0
s6081,Abominable Christmas,44.0
s6082,About a Boy,101.0
s6083,Abzurdah,90.0
s6084,Acapulco La vida va,89.0
s6085,Across The Line,88.0
s6086,Across the Universe,133.0
s6087,Act of Valor,110.0
s6088,Act of Vengeance,112.0
s6089,Acts of Violence,87.0
s6091,Addicted to Life,91.0
s6092,Adore,111.0
s6093,Adrishya,99.0
s6094,Adventures in Public School,86.0
s6096,After Porn Ends,93.0
s6097,After Porn Ends 3,87.0
s6098,Afterschool,107.0
s6099,Aftershock,89.0
s6100,Agatha and the Truth of Murder,92.0
s6104,Ahista Ahista,122.0
s6105,Ai Weiwei: Never Sorry,91.0
s6107,Aisa Yeh Jahaan,127.0
s6108,Aitraaz,153.0
s6109,Alarmoty in the Land of Fire,94.0
s6110,Albion: The Enchanted Stallion,106.0
s6111,Alejandro Sanz: What I Was Is What I Am,102.0
s6112,Alice Doesn't Live Here Anymore,112.0
s6113,Alien Contact: Outer Space,63.0
s6114,Aliens Ate My Homework,90.0
s6115,Alive and Kicking,89.0
s6116,All About Nina,101.0
s6117,All Dogs Go to Heaven,85.0
s6118,All Good Ones Get Away,83.0
s6119,All Hallows' Eve,92.0
s6120,All Light Will End,84.0
s6121,All the Boys Love Mandy Lane,91.0
s6122,All the Devil's Men,100.0
s6123,Alone in Berlin,103.0
s6124,Along Came a Spider,103.0
s6125,Alpha and Omega 2: A Howl-iday Adventure,45.0
s6126,Alpha and Omega: The Legend of the Saw Tooth Cave,45.0
s6128,AlphaGo,90.0
s6129,Always a Bridesmaid,98.0
s6130,Amar Akbar & Tony,92.0
s6131,Amar Akbar Anthony,172.0
s6132,Amar's Hands,125.0
s6134,American Anarchist,81.0
s6135,American Assassin,112.0
s6136,American Beauty,122.0
s6137,American Circumcision,101.0
s6139,American Experience: Ruby Ridge,53.0
s6141,American Experience: The Island Murder,53.0
s6142,American Hangman,99.0
s6143,American Heist,95.0
s6144,American History X,119.0
s6145,American Honey,163.0
s6146,American Masters: Ted Williams,55.0
s6148,American Psycho,102.0
s6149,American Warfighter,106.0
s6150,Amy,128.0
s6151,An American in Madras,80.0
s6152,An American Tail,80.0
s6153,An American Tail: Fievel Goes West,75.0
s6154,An American Tail: The Mystery of the Night Monster,75.0
s6155,An American Tail: The Treasures of Manhattan Island,79.0
s6156,An Hour and a Half,87.0
s6158,An Interview with God,97.0
s6159,An Upper Egyptian,85.0
s6160,Anarkali of Aarah,111.0
s6161,Anchor and Hope,113.0
s6163,Anesthesia,90.0
s6164,Angel Eyes,103.0
s6165,Anger Management,105.0
s6166,Angry Indian Goddesses,104.0
s6169,Ankur Arora Murder Case,127.0
s6170,Annabelle Hooper and the Ghosts of Nantucket,92.0
s6171,Another Forever,72.0
s6172,Ant-Man and the Wasp,118.0
s6173,Antar: Son of Shadad,110.0
s6174,Antariksha Ke Rakhwale,65.0
s6176,Antidote,90.0
s6177,Anwar,134.0
s6179,Apache Warrior,89.0
s6180,APEX: The Story of the Hypercar,86.0
s6181,Apollo 18,87.0
s6182,April and the Extraordinary World,107.0
s6183,"Aram, Aram",79.0
s6184,Are We Done Yet?,87.0
s6185,Arisan 2,113.0
s6186,Arthur,110.0
s6187,Arthur Christmas,98.0
s6188,"As Above, So Below",93.0
s6189,As Good as It Gets,139.0
s6190,Assimilate,94.0
s6191,Asura: The City of Madness,133.0
s6192,At All Costs,81.0
s6193,At First Light,91.0
s6194,ATM,122.0
s6196,Attacking the Devil: Harold Evans and the Last Nazi War Crime,102.0
s6197,Attitude Test,88.0
s6198,Auschwitz: Blueprints of Genocide,49.0
s6200,Automata,110.0
s6201,Avengers: Infinity War,150.0
s6202,Avicii: True Stories,97.0
s6203,Azhar,129.0
s6204,B.A. Pass,99.0
s6205,Babam ve Oğlum,112.0
s6206,Babel,143.0
s6207,Bachelor Girls,61.0
s6208,Back and Forth,95.0
s6209,Backcountry,92.0
s6210,Backfire,97.0
s6211,Backtrack,90.0
s6212,Bad Boys,119.0
s6213,Bad Boys II,147.0
s6215,Bad Match,83.0
s6216,Bad Rap,83.0
s6218,Badha,91.0
s6219,Badland,117.0
s6221,Balto,78.0
s6222,Balto 2: Wolf Quest,75.0
s6223,Balto 3: Wings of Change,78.0
s6224,Balu Mahi,149.0
s6225,Bana Masal Anlatma,103.0
s6226,Band Aid,94.0
s6227,Band of Robbers,95.0
s6228,Bang Rajan 2,122.0
s6230,Bangkok Hell,107.0
s6231,Bangkok Traffic (Love) Story,126.0
s6232,Barça Dreams,122.0
s6233,Barah Aana,95.0
s6234,Barbecue,101.0
s6235,Barbie & Her Sisters in a Pony Tale,74.0
s6236,Barbie in A Mermaid Tale,74.0
s6237,Barbie in Princess Power,74.0
s6238,Barbie in Rock 'N Royals,83.0
s6239,Barbie Star Light Adventure,79.0
s6240,Barbie: A Fairy Secret,72.0
s6241,Barbie: Princess Charm School,80.0
s6242,Barbie: Spy Squad,75.0
s6243,Barbie: The Princess & the Popstar,75.0
s6244,Barbie: Video Game Hero,72.0
s6245,Barely Lethal,99.0
s6246,Barrio Universitario,91.0
s6247,Barsaat,166.0
s6248,BASEketball,103.0
s6249,Basic Instinct,128.0
s6252,Bathtubs Over Broadway,87.0
s6255,Bawarchi,125.0
s6256,Bazaar,121.0
s6257,Be Here Now,110.0
s6258,Be Somebody,88.0
s6260,Beak & Brain: Genius Birds From Down Under,52.0
s6261,Bean: The Ultimate Disaster Movie,89.0
s6262,Beary Tales,52.0
s6267,Beavis and Butt-head Do America,81.0
s6268,Bebe's Kids,73.0
s6269,Because of Soccer,75.0
s6270,Because We're Heading Out,99.0
s6271,Becoming Jane,121.0
s6272,Bedtime Stories,100.0
s6273,Before the Flood,97.0
s6274,"Behind ""The Cove"": The Quiet Japanese Speak Out",105.0
s6275,Behind the Curtain: Todrick Hall,100.0
s6278,Beiimaan Love,115.0
s6279,Being AP,99.0
s6281,Below Her Mouth,91.0
s6283,Beneath the Leaves,90.0
s6284,Benji: Off the Leash,100.0
s6285,Benji's Very Own Christmas Story,25.0
s6286,Berlin Kaplani,99.0
s6287,"Berlin, I Love You",120.0
s6288,Best Neighbors,98.0
s6289,Betting on Zero,104.0
s6290,Bewafaa,149.0
s6291,Bewildered Bolbol,112.0
s6293,Beyond All Boundaries,98.0
s6294,Beyond the Clouds,120.0
s6297,Bhagam Bhag,151.0
s6298,Bheemayan,63.0
s6299,Bhool Bhulaiyaa,148.0
s6300,Bhoot,114.0
s6301,Bhouri,123.0
s6303,Big Bear,87.0
s6304,Big Daddy,93.0
s6306,Big Fat Liar,88.0
s6307,Big Kill,126.0
s6308,Big Time,90.0
s6309,Bigger Fatter Liar,95.0
s6310,Biggie & Tupac,108.0
s6311,Bill Burr: Let It Go,65.0
s6312,Billy Elliot,110.0
s6313,Billy Graham: An Extraordinary Journey,66.0
s6314,Bilu Rakkhosh,127.0
s6315,Bioscope,131.0
s6316,Birthmarked,88.0
s6317,Bitch,97.0
s6318,Bitcoin Heist,116.0
s6321,Bittoo Boss,117.0
s6322,Black & Privileged: Volume 1,79.0
s6323,Black Hawk Down,144.0
s6325,Black Man White Skin,79.0
s6326,Black Panther,135.0
s6327,Black Site Delta,88.0
s6328,Black Snake Moan,116.0
s6329,Black Snow,91.0
s6330,Blackfish,83.0
s6331,Blackway,90.0
s6332,Blaze,129.0
s6333,Bleed for This,120.0
s6334,Blinky Bill: The Movie,91.0
s6335,Blockbuster,85.0
s6337,Blood Father,88.0
s6338,Blow,123.0
s6339,Blue Is the Warmest Color,180.0
s6340,Blue Jasmine,98.0
s6341,Blue Mountain State: The Rise of Thadland,90.0
s6343,Blue Ruin,90.0
s6344,Blue Streak,94.0
s6345,Blue Valentine,112.0
s6346,Blurred Lines: Inside the Art World,85.0
s6347,Bob Lazar: Area 51 & Flying Saucers,97.0
s6349,Bob's Broken Sleigh,47.0
s6350,Bobbi Jene,99.0
s6351,Bobby,168.0
s6352,Bobby Robson: More Than a Manager,99.0
s6353,Bobby Sands: 66 Days,106.0
s6354,Bokeh,92.0
s6355,Bolt,99.0
s6356,Bombshell: The Hedy Lamarr Story,89.0
s6357,Bon Bini Holland,88.0
s6359,Bonnie and Clyde,111.0
s6360,Boom,79.0
s6363,Born Strong,86.0
s6364,Born to Be Free,74.0
s6366,Bottom of the World,84.0
s6367,Boy and the World,80.0
s6368,Boy Bye,86.0
s6370,Brampton's Own,90.0
s6371,Bratz: The Movie,102.0
s6373,Brave New Jersey,92.0
s6375,Breaking Free,81.0
s6376,Breath,116.0
s6377,Brick,110.0
s6378,Bring It On: Worldwide Showdown,95.0
s6380,Brooklyn's Finest,133.0
s6381,Brotherhood of Blades II: The Infernal Battlefield,120.0
s6383,Bruno and Boots: Go Jump in the Pool,91.0
s6384,Bruno and Boots: The Wizzle War,90.0
s6385,Bruno and Boots: This Can't Be Happening at Macdonald Hall,90.0
s6387,Buffalo Boys,103.0
s6388,Bugs,73.0
s6389,Bullitt County,98.0
s6391,Burlesque,119.0
s6392,Burlesque: Heart of the Glitter Tribe,76.0
s6393,Burning,148.0
s6395,Bushwick,94.0
s6396,Butterfield 8,108.0
s6397,Cézanne et moi,114.0
s6398,Cabin Fever,98.0
s6400,Cahaya Dari Timur Beta Maluku,151.0
s6401,Caida del Cielo,78.0
s6403,Cake,125.0
s6404,Calendar Girls,126.0
s6406,Calico Critters: A Town of Dreams,11.0
s6407,Calico Critters: The Treasure of Calico Village,22.0
s6410,Camera Store,104.0
s6411,Camp Cool Kids,104.0
s6413,Camp X-Ray,117.0
s6415,Can't Hardly Wait,101.0
s6416,Candyman,99.0
s6418,Capital in the Twenty-First Century,103.0
s6419,Cappuccino,126.0
s6420,Cardboard Gangsters,92.0
s6422,Caregiver,131.0
s6423,Carol,119.0
s6424,Carrie,98.0
s6425,Carriers,85.0
s6426,Casa de mi Padre,84.0
s6428,Casino Royale,145.0
s6429,Casino Tycoon,125.0
s6430,Casino Tycoon 2,108.0
s6432,Cat on a Hot Tin Roof,108.0
s6433,Catching the Sun,74.0
s6434,Cats & Dogs: The Revenge of Kitty Galore,82.0
s6435,Catwalk: Tales from the Cat Show Circuit,75.0
s6436,Cave,77.0
s6437,Celluloid Man,156.0
s6438,Center Stage,116.0
s6439,Chaar Sahibzaade,126.0
s6440,Chal Dhar Pakad,129.0
s6441,Chal Mere Bhai,132.0
s6442,Chalay Thay Saath,118.0
s6443,Chandani: The Daughter of the Elephant Whisperer,87.0
s6444,Change in the Air,95.0
s6445,Chaotic Love Poems,86.0
s6446,Chappaquiddick,106.0
s6447,Charlie and the Chocolate Factory,115.0
s6448,Charlie's Angels: Full Throttle,106.0
s6449,Charlotte's Web,94.0
s6450,Chashme Buddoor,121.0
s6451,Chasing Amy,113.0
s6453,Chasing the Dragon,129.0
s6454,Chasing Trane,99.0
s6455,Chauthi Koot,116.0
s6459,Chernobyl Diaries,88.0
s6462,Chhota Bheem Aur Kaala Yodha,63.0
s6463,Chhota Bheem Ka Romani Adventure,62.0
s6464,Chhota Bheem Ka Troll Se Takkar,62.0
s6465,Chhota Bheem Kungfu Dhamaka,112.0
s6466,Chicken Kokkachi,113.0
s6467,Chicken Little,82.0
s6468,Chief Daddy,98.0
s6469,Child's Play,87.0
s6471,China Salesman,111.0
s6472,Chingo Bling: They Can't Deport Us All,63.0
s6473,Chittagong,105.0
s6474,Chitty Chitty Bang Bang,146.0
s6475,Chloe,96.0
s6476,Chris Brown: Welcome to My Life,80.0
s6477,Christian Mingle,99.0
s6479,Christmas Crush,87.0
s6480,Christmas in the Smokies,88.0
s6481,Christmas with the Kranks,99.0
s6482,Christopher Robin,104.0
s6483,Chronicle of an Escape,104.0
s6485,Chupan Chupai,118.0
s6486,Chupke Chupke,127.0
s6487,Cirque du Freak: The Vampire's Assistant,109.0
s6489,City of God,130.0
s6490,City of Tiny Lights,110.0
s6492,Clarence Clemons: Who Do I Think I Am?,88.0
s6493,Clash of the Titans,106.0
s6494,Class of '61,91.0
s6495,Class Rank,103.0
s6497,Cleopatra Jones,89.0
s6498,Click,108.0
s6500,Clive Davis: The Soundtrack of Our Lives,124.0
s6501,Closed Circuit,96.0
s6502,Cloud Atlas,172.0
s6503,Clouds of Sils Maria,124.0
s6504,Cloverfield,85.0
s6511,Coach Carter,137.0
s6512,Code Name: The Cleaner,91.0
s6513,Coffee with D,120.0
s6516,Colkatay Columbus,118.0
s6517,Colonia,110.0
s6518,Colours of Passion,114.0
s6519,Come and Find Me,112.0
s6522,Command and Control,92.0
s6523,Company,137.0
s6524,Compulsion,84.0
s6526,Concrete Football,52.0
s6527,Concussion,96.0
s6528,Conjuring Spirit,112.0
s6529,Conor McGregor: Notorious,90.0
s6530,Consequences ,106.0
s6531,Contract,116.0
s6532,Convict,97.0
s6534,Cool Hand Luke,127.0
s6535,Cop and a Half: New Recruit,96.0
s6536,Cop Watchers,45.0
s6537,Coraline,101.0
s6538,Counterfeiting in Suburbia,88.0
s6540,Covered: Alive in Asia,75.0
s6541,Crash,112.0
s6542,CRD,110.0
s6544,"Crouching Tiger, Hidden Dragon",120.0
s6545,Cult of Chucky,90.0
s6546,Cutie and the Boxer,82.0
s6547,Daagdi Chaawl,118.0
s6548,Dabbe 6: The Return,153.0
s6549,Dad,117.0
s6551,Daddy Day Care,93.0
s6552,Daddy Issues,82.0
s6553,Daemonium,115.0
s6554,Daffedar,151.0
s6555,Dagh Ujala,103.0
s6556,Dallas Buyers Club,117.0
s6558,Dance Academy: The Comeback,100.0
s6559,Dancing Quietly,70.0
s6562,Danny Says,103.0
s6563,Dante's Peak,108.0
s6564,Dare to Be Wild,100.0
s6565,Dark Chocolate (Bengali Version),91.0
s6566,Dark Crimes,93.0
s6567,Dark Places,113.0
s6568,Darna Mana Hai,116.0
s6570,Darra,121.0
s6571,Daughters of the Dust,112.0
s6574,Dayveon,76.0
s6575,De Film van Dylan Haegens,81.0
s6576,De Palma,110.0
s6577,Dead in a Week (Or Your Money Back),90.0
s6578,Deadline: Sirf 24 Ghante,97.0
s6579,Deadly Scholars,86.0
s6580,Dean,94.0
s6581,Dear Dad,83.0
s6582,Dear Dracula,43.0
s6583,Dear Santa,92.0
s6584,Death at a Funeral,93.0
s6585,Death House,88.0
s6586,Deathgrip,53.0
s6589,Deewangee,156.0
s6590,Defying the Nazis: The Sharps' War,79.0
s6591,Delirium,96.0
s6592,Democrats,99.0
s6593,Den of Thieves,140.0
s6594,Denis Leary: No Cure For Cancer,62.0
s6595,Desolate,88.0
s6596,Desolation,76.0
s6597,Detention Letter,99.0
s6598,Detour,97.0
s6599,Deviant Love,87.0
s6600,Devil's Bride,108.0
s6601,Devil's Gate,94.0
s6603,Devrai,123.0
s6605,Dhamaal,128.0
s6606,Di Renjie zhi Sidatianwang,132.0
s6607,Diana: 7 Days That Shook the World,93.0
s6608,Diana: In Her Own Words,113.0
s6609,Diary of a Chambermaid,96.0
s6610,Die Another Day,133.0
s6611,Dil Hai Tumhaara,176.0
s6613,Dinner for Schmucks,115.0
s6615,Disciples Of The 36th Chamber,90.0
s6616,Discovering Bigfoot,111.0
s6617,Dismissed,87.0
s6618,District 9,112.0
s6620,Doctor Zhivago,200.0
s6621,Dog Eat Dog,93.0
s6622,Dolphin Kick,90.0
s6623,Dolphin Tale 2,107.0
s6624,Domino,89.0
s6625,Don Quixote: The Ingenious Gentleman of La Mancha,83.0
s6626,Don Verdean,96.0
s6627,Don't Be Afraid of the Dark,99.0
s6628,Don't Crack Under Pressure,95.0
s6629,Don't Crack Under Pressure II,88.0
s6630,Don't Crack Under Pressure III,94.0
s6631,Don't Knock Twice,93.0
s6632,Don't Look Down,93.0
s6633,Don't Think Twice,92.0
s6634,Donnie Brasco,127.0
s6635,Doom,105.0
s6637,Doubles Cause Troubles,94.0
s6638,Doubt,104.0
s6639,Down The Fence,94.0
s6640,Dr. Seuss' The Cat in the Hat,82.0
s6641,Dr. Seuss' The Grinch,86.0
s6642,Dragonheart,103.0
s6643,Dragonheart 3: The Sorcerer,97.0
s6644,Dragonheart: A New Beginning,84.0
s6645,Dragonheart: Battle for the Heartfire,98.0
s6646,Dragonkala Ka Rahasya,68.0
s6648,Dream Big: Engineering Our World,42.0
s6649,Dream Boat,92.0
s6650,Dries,89.0
s6651,Driven to Dance,99.0
s6654,Dukhtar,93.0
s6655,Dum,162.0
s6656,Dumb and Dumberer: When Harry Met Lloyd,85.0
s6657,E-Cigarettes: Miracle or Menace?,52.0
s6658,Earth to Echo,91.0
s6662,East Side Sushi,106.0
s6663,Easy A,92.0
s6665,Eat Pray Love,140.0
s6666,Eddie Murphy: Delirious,69.0
s6667,Eeda,153.0
s6668,Eh Janam Tumhare Lekhe,124.0
s6669,Ek Cup Chya,120.0
s6670,Ek Hasina Thi,134.0
s6671,El último testigo,105.0
s6676,El Che,119.0
s6678,El fin de ETA,106.0
s6680,El Viaje: Márama y Rombai,79.0
s6681,Elephants Dream 4 Hour,196.0
s6682,Elizabeth at 90: A Family Tribute,90.0
s6683,Elizabeth Harvest,109.0
s6684,Elles étaient en guerre (1914-1918),93.0
s6685,Elles étaient en guerre 1939-1945,92.0
s6686,Elles ont toutes une histoire,49.0
s6687,Elstree 1976,102.0
s6688,Emelie,82.0
s6689,Emma' (Mother),74.0
s6690,Emo the Musical,94.0
s6692,Empire of Scents,87.0
s6693,Employee of the Month,108.0
s6695,Encounter: The Killing,151.0
s6697,End of Watch,109.0
s6699,Enemy,91.0
s6700,Enlighten Us,93.0
s6701,Entanglement,85.0
s6702,Enter the Dragon,103.0
s6703,Equals,102.0
s6704,Equilibrium,107.0
s6705,"Escape from the ""Liberty"" Cinema",88.0
